,steps,metric,training_loss,validation_loss,validation_acc
745,731,training_loss,1310.17138671875,,
746,732,training_loss,1517.688720703125,,
747,733,training_loss,1390.2320556640625,,
748,734,training_loss,1172.0401611328125,,
749,735,training_loss,1279.600830078125,,
750,736,training_loss,1291.3756103515625,,
751,737,training_loss,1275.74072265625,,
752,738,training_loss,1432.0821533203125,,
753,739,training_loss,1153.8612060546875,,
754,740,training_loss,1405.0396728515625,,
755,741,training_loss,1172.075927734375,,
756,742,training_loss,1346.7279052734375,,
757,743,training_loss,1344.9107666015625,,
758,744,training_loss,1258.155517578125,,
759,745,training_loss,1330.9656982421875,,
760,746,training_loss,1329.369873046875,,
761,747,training_loss,1368.726806640625,,
762,748,training_loss,1239.064208984375,,
763,749,training_loss,1194.289794921875,,
764,750,training_loss,1414.698974609375,,
765,751,training_loss,1275.486572265625,,
766,752,training_loss,1121.07275390625,,
767,753,training_loss,1267.832763671875,,
768,754,training_loss,1216.4674072265625,,
769,755,training_loss,1305.42138671875,,
770,756,training_loss,1301.3057861328125,,
771,757,training_loss,1023.5819702148438,,
772,758,training_loss,1270.18994140625,,
773,759,training_loss,1315.7998046875,,
774,760,training_loss,1137.093505859375,,
775,761,training_loss,1144.7020263671875,,
776,762,training_loss,1318.07666015625,,
777,763,training_loss,1268.75537109375,,
778,764,training_loss,1284.9849853515625,,
779,765,training_loss,1284.122314453125,,
780,766,training_loss,1209.8599853515625,,
781,767,training_loss,1132.7174072265625,,
782,768,training_loss,1330.4891357421875,,
783,769,training_loss,1126.5926513671875,,
784,770,training_loss,1249.5667724609375,,
785,771,training_loss,1367.096923828125,,
786,772,training_loss,1134.0477294921875,,
787,773,training_loss,1077.8046875,,
788,774,training_loss,1211.234130859375,,
789,775,training_loss,1247.818115234375,,
790,776,training_loss,1257.106689453125,,
791,777,training_loss,1183.5321044921875,,
792,778,training_loss,1201.5369873046875,,
793,779,training_loss,1124.624267578125,,
794,780,training_loss,1038.4583740234375,,
795,781,training_loss,1040.55908203125,,
796,782,training_loss,1270.8843994140625,,
797,783,training_loss,1130.0650634765625,,
798,784,training_loss,1244.4073486328125,,
799,785,training_loss,1267.1490478515625,,
800,786,training_loss,1322.4498291015625,,
801,787,training_loss,1197.149169921875,,
802,788,training_loss,1130.6297607421875,,
803,789,training_loss,1229.4427490234375,,
804,790,training_loss,1242.9266357421875,,
805,791,training_loss,1067.4578857421875,,
806,792,training_loss,1247.91357421875,,
807,793,training_loss,1061.7564697265625,,
808,794,training_loss,1023.3037719726562,,
809,795,training_loss,1176.2064208984375,,
810,796,training_loss,1047.18115234375,,
811,797,training_loss,1017.7254028320312,,
812,798,training_loss,1104.768798828125,,
813,799,training_loss,779.402587890625,,
814,800,validation_loss,1173.3692262860968,,
815,800,validation_acc,0.23839285714285716,,
816,800,training_loss,1135.0560302734375,,
817,801,training_loss,1036.982177734375,,
818,802,training_loss,1098.3619384765625,,
819,803,training_loss,1163.16748046875,,
820,804,training_loss,1135.7650146484375,,
821,805,training_loss,1089.84423828125,,
822,806,training_loss,1026.6190185546875,,
823,807,training_loss,1106.2857666015625,,
824,808,training_loss,1164.8963623046875,,
825,809,training_loss,1005.6146240234375,,
826,810,training_loss,947.0152587890625,,
827,811,training_loss,1035.0628662109375,,
828,812,training_loss,1181.730224609375,,
829,813,training_loss,1185.6324462890625,,
830,814,training_loss,999.2465209960938,,
831,815,training_loss,1129.954345703125,,
832,816,training_loss,1026.9051513671875,,
833,817,training_loss,1191.1033935546875,,
834,818,training_loss,976.2840576171875,,
835,819,training_loss,1073.738037109375,,
836,820,training_loss,1232.38623046875,,
837,821,training_loss,1279.5408935546875,,
838,822,training_loss,1063.718994140625,,
839,823,training_loss,970.5308837890625,,
840,824,training_loss,1075.048095703125,,
841,825,training_loss,947.8797607421875,,
842,826,training_loss,1202.177978515625,,
843,827,training_loss,996.1571044921875,,
844,828,training_loss,1125.065185546875,,
845,829,training_loss,1083.7501220703125,,
846,830,training_loss,917.7179565429688,,
847,831,training_loss,1056.4307861328125,,
848,832,training_loss,1076.7364501953125,,
849,833,training_loss,1048.5928955078125,,
850,834,training_loss,1037.89453125,,
851,835,training_loss,1001.5970458984375,,
852,836,training_loss,984.3858642578125,,
853,837,training_loss,1064.1968994140625,,
854,838,training_loss,864.4202270507812,,
855,839,training_loss,1216.670166015625,,
856,840,training_loss,1250.8173828125,,
857,841,training_loss,1104.0078125,,
858,842,training_loss,1140.01220703125,,
859,843,training_loss,987.1271362304688,,
860,844,training_loss,1121.563232421875,,
861,845,training_loss,961.9111328125,,
862,846,training_loss,967.0692138671875,,
863,847,training_loss,1026.9312744140625,,
864,848,training_loss,1074.7086181640625,,
865,849,training_loss,1155.9029541015625,,
866,850,training_loss,962.4321899414062,,
867,851,training_loss,956.5277709960938,,
868,852,training_loss,1109.7457275390625,,
869,853,training_loss,916.1620483398438,,
870,854,training_loss,930.8427734375,,
871,855,training_loss,872.2843017578125,,
872,856,training_loss,964.7061767578125,,
873,857,training_loss,845.2460327148438,,
874,858,training_loss,1043.11474609375,,
875,859,training_loss,975.6194458007812,,
876,860,training_loss,822.6517333984375,,
877,861,training_loss,1036.1358642578125,,
878,862,training_loss,935.6195678710938,,
879,863,training_loss,890.4898681640625,,
880,864,training_loss,1001.3037109375,,
881,865,training_loss,938.9002075195312,,
882,866,training_loss,908.8834838867188,,
883,867,training_loss,997.26904296875,,
884,868,training_loss,1093.341552734375,,
885,869,training_loss,1050.737548828125,,
886,870,training_loss,1069.8890380859375,,
887,871,training_loss,904.5494995117188,,
888,872,training_loss,980.9156494140625,,
889,873,training_loss,926.8497924804688,,
890,874,training_loss,900.8296508789062,,
891,875,training_loss,887.5404663085938,,
892,876,training_loss,905.6051025390625,,
893,877,training_loss,888.9284057617188,,
894,878,training_loss,1024.6204833984375,,
895,879,training_loss,975.5540771484375,,
896,880,training_loss,934.3283081054688,,
897,881,training_loss,915.2750854492188,,
898,882,training_loss,939.6898193359375,,
899,883,training_loss,869.483642578125,,
900,884,training_loss,989.3882446289062,,
901,885,training_loss,896.7877807617188,,
902,886,training_loss,975.6556396484375,,
903,887,training_loss,773.6781616210938,,
904,888,training_loss,789.480224609375,,
905,889,training_loss,917.5654296875,,
906,890,training_loss,956.3331298828125,,
907,891,training_loss,904.8005981445312,,
908,892,training_loss,924.08984375,,
909,893,training_loss,871.559814453125,,
910,894,training_loss,945.5213012695312,,
911,895,training_loss,1025.502197265625,,
912,896,training_loss,880.2105712890625,,
913,897,training_loss,801.0637817382812,,
914,898,training_loss,929.3687133789062,,
915,899,training_loss,871.7600708007812,,
916,900,validation_loss,889.4867559676248,,
917,900,validation_acc,0.19940476190476192,,
918,900,training_loss,828.9686279296875,,
919,901,training_loss,945.4021606445312,,
920,902,training_loss,939.199462890625,,
921,903,training_loss,713.7214965820312,,
922,904,training_loss,776.0643920898438,,
923,905,training_loss,748.1519775390625,,
924,906,training_loss,864.6074829101562,,
925,907,training_loss,774.4091186523438,,
926,908,training_loss,892.318115234375,,
927,909,training_loss,917.0353393554688,,
928,910,training_loss,870.5454711914062,,
929,911,training_loss,721.7949829101562,,
930,912,training_loss,809.8927612304688,,
931,913,training_loss,840.0166015625,,
932,914,training_loss,816.130615234375,,
933,915,training_loss,755.8197021484375,,
934,916,training_loss,876.8419189453125,,
935,917,training_loss,886.4544677734375,,
936,918,training_loss,765.6947021484375,,
937,919,training_loss,857.6681518554688,,
938,920,training_loss,768.2639770507812,,
939,921,training_loss,804.1612548828125,,
940,922,training_loss,699.1276245117188,,
941,923,training_loss,818.9050903320312,,
942,924,training_loss,784.3370361328125,,
943,925,training_loss,744.8504028320312,,
944,926,training_loss,844.7600708007812,,
945,927,training_loss,753.5772705078125,,
946,928,training_loss,721.1541748046875,,
947,929,training_loss,808.5771484375,,
948,930,training_loss,814.3138427734375,,
949,931,training_loss,721.034912109375,,
950,932,training_loss,793.2848510742188,,
951,933,training_loss,683.923583984375,,
952,934,training_loss,892.2763671875,,
953,935,training_loss,872.2623901367188,,
954,936,training_loss,778.0940551757812,,
955,937,training_loss,667.574462890625,,
956,938,training_loss,633.8529663085938,,
957,939,training_loss,741.180908203125,,
958,940,training_loss,694.29248046875,,
959,941,training_loss,812.4913330078125,,
960,942,training_loss,650.0764770507812,,
961,943,training_loss,731.2756958007812,,
962,944,training_loss,618.5708618164062,,
963,945,training_loss,654.6245727539062,,
964,946,training_loss,618.4920043945312,,
965,947,training_loss,789.99609375,,
966,948,training_loss,741.8034057617188,,
967,949,training_loss,644.3526611328125,,
968,950,training_loss,863.5365600585938,,
969,951,training_loss,649.5870361328125,,
970,952,training_loss,777.3757934570312,,
971,953,training_loss,693.2559814453125,,
972,954,training_loss,772.0294189453125,,
973,955,training_loss,603.5601196289062,,
974,956,training_loss,597.3385009765625,,
975,957,training_loss,734.44482421875,,
976,958,training_loss,643.8739624023438,,
977,959,training_loss,636.9137573242188,,
978,960,training_loss,611.91162109375,,
979,961,training_loss,715.407470703125,,
980,962,training_loss,679.6507568359375,,
981,963,training_loss,601.2459106445312,,
982,964,training_loss,723.544677734375,,
983,965,training_loss,623.7017211914062,,
984,966,training_loss,733.1489868164062,,
985,967,training_loss,731.981689453125,,
986,968,training_loss,615.5357055664062,,
987,969,training_loss,634.8457641601562,,
988,970,training_loss,732.4996337890625,,
989,971,training_loss,644.83837890625,,
990,972,training_loss,611.2399291992188,,
991,973,training_loss,633.4714965820312,,
992,974,training_loss,608.343017578125,,
993,975,training_loss,632.6836547851562,,
994,976,training_loss,593.70947265625,,
995,977,training_loss,601.3941650390625,,
996,978,training_loss,600.150146484375,,
997,979,training_loss,612.0971069335938,,
998,980,training_loss,627.0713500976562,,
999,981,training_loss,576.8251342773438,,
1000,982,training_loss,514.115966796875,,
1001,983,training_loss,648.3311157226562,,
1002,984,training_loss,527.0956420898438,,
1003,985,training_loss,493.52734375,,
1004,986,training_loss,615.6350708007812,,
1005,987,training_loss,664.1198120117188,,
1006,988,training_loss,565.8759155273438,,
1007,989,training_loss,663.9509887695312,,
1008,990,training_loss,690.5266723632812,,
1009,991,training_loss,564.6962280273438,,
1010,992,training_loss,612.5340576171875,,
1011,993,training_loss,512.9234619140625,,
1012,994,training_loss,497.91778564453125,,
1013,995,training_loss,565.888671875,,
1014,996,training_loss,525.2178955078125,,
1015,997,training_loss,503.16741943359375,,
1016,998,training_loss,459.77667236328125,,
1017,999,training_loss,482.57977294921875,,
1018,1000,validation_loss,572.9815849295696,,
1019,1000,validation_acc,0.21964285714285714,,
1020,1000,training_loss,566.7202758789062,,
1021,1001,training_loss,495.6575012207031,,
1022,1002,training_loss,526.4534912109375,,
1023,1003,training_loss,574.0074462890625,,
1024,1004,training_loss,540.6686401367188,,
1025,1005,training_loss,560.2494506835938,,
1026,1006,training_loss,536.1785278320312,,
1027,1007,training_loss,505.20709228515625,,
1028,1008,training_loss,594.0648803710938,,
1029,1009,training_loss,541.6978759765625,,
1030,1010,training_loss,574.8841552734375,,
1031,1011,training_loss,475.19512939453125,,
1032,1012,training_loss,520.5787963867188,,
1033,1013,training_loss,465.57940673828125,,
1034,1014,training_loss,563.7652587890625,,
1035,1015,training_loss,533.44873046875,,
1036,1016,training_loss,493.9123840332031,,
1037,1017,training_loss,510.0472412109375,,
1038,1018,training_loss,466.06011962890625,,
1039,1019,training_loss,557.7435913085938,,
1040,1020,training_loss,471.4848327636719,,
1041,1021,training_loss,485.1584777832031,,
1042,1022,training_loss,508.87841796875,,
1043,1023,training_loss,572.1531372070312,,
1044,1024,training_loss,426.92626953125,,
1045,1025,training_loss,522.8978271484375,,
1046,1026,training_loss,468.60791015625,,
1047,1027,training_loss,409.2523193359375,,
1048,1028,training_loss,510.6177978515625,,
1049,1029,training_loss,428.9437255859375,,
1050,1030,training_loss,461.1145935058594,,
1051,1031,training_loss,406.4791564941406,,
1052,1032,training_loss,398.4966125488281,,
1053,1033,training_loss,424.6484069824219,,
1054,1034,training_loss,428.3641357421875,,
1055,1035,training_loss,537.9934692382812,,
1056,1036,training_loss,449.56182861328125,,
1057,1037,training_loss,462.3782043457031,,
1058,1038,training_loss,413.0918273925781,,
1059,1039,training_loss,417.7760009765625,,
1060,1040,training_loss,434.2830810546875,,
1061,1041,training_loss,452.0970764160156,,
1062,1042,training_loss,497.7982177734375,,
1063,1043,training_loss,398.3807067871094,,
1064,1044,training_loss,431.4224853515625,,
1065,1045,training_loss,513.6266479492188,,
1066,1046,training_loss,430.8027038574219,,
1067,1047,training_loss,448.88348388671875,,
1068,1048,training_loss,393.3255920410156,,
1069,1049,training_loss,402.8260498046875,,
1070,1050,training_loss,414.0226135253906,,
1071,1051,training_loss,442.1960754394531,,
1072,1052,training_loss,437.6958312988281,,
1073,1053,training_loss,399.34259033203125,,
1074,1054,training_loss,349.9358215332031,,
1075,1055,training_loss,425.9459533691406,,
1076,1056,training_loss,383.7135009765625,,
1077,1057,training_loss,355.81500244140625,,
1078,1058,training_loss,412.52606201171875,,
1079,1059,training_loss,410.0263671875,,
1080,1060,training_loss,460.8140869140625,,
1081,1061,training_loss,469.3018493652344,,
1082,1062,training_loss,358.1676330566406,,
1083,1063,training_loss,370.1100769042969,,
1084,1064,training_loss,405.0714416503906,,
1085,1065,training_loss,355.0317687988281,,
1086,1066,training_loss,443.9104309082031,,
1087,1067,training_loss,323.7328796386719,,
1088,1068,training_loss,409.86492919921875,,
1089,1069,training_loss,360.4442138671875,,
1090,1070,training_loss,321.7062072753906,,
1091,1071,training_loss,376.6229248046875,,
1092,1072,training_loss,336.2996520996094,,
1093,1073,training_loss,369.8644714355469,,
1094,1074,training_loss,291.82965087890625,,
1095,1075,training_loss,387.4765319824219,,
1096,1076,training_loss,419.5516052246094,,
1097,1077,training_loss,395.71636962890625,,
1098,1078,training_loss,352.03564453125,,
1099,1079,training_loss,309.97161865234375,,
1100,1080,training_loss,351.827880859375,,
1101,1081,training_loss,330.18695068359375,,
1102,1082,training_loss,280.0001525878906,,
1103,1083,training_loss,381.7645568847656,,
1104,1084,training_loss,363.51202392578125,,
1105,1085,training_loss,338.541748046875,,
1106,1086,training_loss,337.3807373046875,,
1107,1087,training_loss,317.9490661621094,,
1108,1088,training_loss,411.1151123046875,,
1109,1089,training_loss,273.0922546386719,,
1110,1090,training_loss,322.97930908203125,,
1111,1091,training_loss,324.1535949707031,,
1112,1092,training_loss,320.1064758300781,,
1113,1093,training_loss,302.52398681640625,,
1114,1094,training_loss,350.85943603515625,,
1115,1095,training_loss,294.6165466308594,,
1116,1096,training_loss,284.4574890136719,,
1117,1097,training_loss,311.6009521484375,,
1118,1098,training_loss,365.356201171875,,
1119,1099,training_loss,353.3753662109375,,
1120,1100,validation_loss,321.55418656789067,,
1121,1100,validation_acc,0.23898809523809525,,
1122,1100,training_loss,317.72918701171875,,
1123,1101,training_loss,304.9374694824219,,
1124,1102,training_loss,302.0827331542969,,
1125,1103,training_loss,259.3188171386719,,
1126,1104,training_loss,362.32672119140625,,
1127,1105,training_loss,284.65911865234375,,
1128,1106,training_loss,281.63812255859375,,
1129,1107,training_loss,285.1008605957031,,
1130,1108,training_loss,270.1843566894531,,
1131,1109,training_loss,297.5589904785156,,
1132,1110,training_loss,323.4948425292969,,
1133,1111,training_loss,307.40911865234375,,
1134,1112,training_loss,227.1139373779297,,
1135,1113,training_loss,263.9754638671875,,
1136,1114,training_loss,308.8760681152344,,
1137,1115,training_loss,302.7028503417969,,
1138,1116,training_loss,280.2143249511719,,
1139,1117,training_loss,292.2396545410156,,
1140,1118,training_loss,307.99578857421875,,
1141,1119,training_loss,316.4884948730469,,
1142,1120,training_loss,273.84881591796875,,
1143,1121,training_loss,305.2873840332031,,
1144,1122,training_loss,205.29014587402344,,
1145,1123,training_loss,263.748291015625,,
1146,1124,training_loss,250.365234375,,
1147,1125,training_loss,238.22071838378906,,
1148,1126,training_loss,276.47064208984375,,
1149,1127,training_loss,220.31240844726562,,
1150,1128,training_loss,219.92892456054688,,
1151,1129,training_loss,227.14024353027344,,
1152,1130,training_loss,273.2123718261719,,
1153,1131,training_loss,226.34561157226562,,
1154,1132,training_loss,223.49008178710938,,
1155,1133,training_loss,215.02484130859375,,
1156,1134,training_loss,224.65597534179688,,
1157,1135,training_loss,249.0810089111328,,
1158,1136,training_loss,254.87330627441406,,
1159,1137,training_loss,216.1846466064453,,
1160,1138,training_loss,217.38690185546875,,
1161,1139,training_loss,224.42530822753906,,
1162,1140,training_loss,235.91336059570312,,
1163,1141,training_loss,218.4158172607422,,
1164,1142,training_loss,240.67039489746094,,
1165,1143,training_loss,208.21463012695312,,
1166,1144,training_loss,253.18490600585938,,
1167,1145,training_loss,238.24932861328125,,
1168,1146,training_loss,262.5999450683594,,
1169,1147,training_loss,240.12696838378906,,
1170,1148,training_loss,253.48043823242188,,
1171,1149,training_loss,273.376708984375,,
1172,1150,training_loss,237.93545532226562,,
1173,1151,training_loss,222.134521484375,,
1174,1152,training_loss,235.1176300048828,,
1175,1153,training_loss,211.07862854003906,,
1176,1154,training_loss,195.04046630859375,,
1177,1155,training_loss,152.78012084960938,,
1178,1156,training_loss,207.241943359375,,
1179,1157,training_loss,215.25244140625,,
1180,1158,training_loss,211.77529907226562,,
1181,1159,training_loss,191.00186157226562,,
1182,1160,training_loss,194.87564086914062,,
1183,1161,training_loss,192.1693115234375,,
1184,1162,training_loss,173.5801544189453,,
1185,1163,training_loss,203.6200714111328,,
1186,1164,training_loss,197.72976684570312,,
1187,1165,training_loss,207.91384887695312,,
1188,1166,training_loss,209.2884979248047,,
1189,1167,training_loss,199.42391967773438,,
1190,1168,training_loss,201.11041259765625,,
1191,1169,training_loss,183.13995361328125,,
1192,1170,training_loss,192.52371215820312,,
1193,1171,training_loss,193.12384033203125,,
1194,1172,training_loss,188.07070922851562,,
1195,1173,training_loss,165.5303192138672,,
1196,1174,training_loss,168.47178649902344,,
1197,1175,training_loss,183.50064086914062,,
1198,1176,training_loss,211.4632568359375,,
1199,1177,training_loss,212.06759643554688,,
1200,1178,training_loss,191.53387451171875,,
1201,1179,training_loss,201.86557006835938,,
1202,1180,training_loss,181.46437072753906,,
1203,1181,training_loss,175.35548400878906,,
1204,1182,training_loss,177.23196411132812,,
1205,1183,training_loss,176.4198455810547,,
1206,1184,training_loss,144.66592407226562,,
1207,1185,training_loss,157.44110107421875,,
1208,1186,training_loss,169.8124237060547,,
1209,1187,training_loss,153.3675537109375,,
1210,1188,training_loss,149.0531005859375,,
1211,1189,training_loss,145.7340087890625,,
1212,1190,training_loss,157.5557403564453,,
1213,1191,training_loss,149.4787139892578,,
1214,1192,training_loss,149.09144592285156,,
1215,1193,training_loss,153.13165283203125,,
1216,1194,training_loss,153.4767608642578,,
1217,1195,training_loss,164.26976013183594,,
1218,1196,training_loss,175.42572021484375,,
1219,1197,training_loss,142.83139038085938,,
1220,1198,training_loss,142.65557861328125,,
1221,1199,training_loss,224.34182739257812,,
1222,1200,validation_loss,155.76869351312578,,
1223,1200,validation_acc,0.2889880952380952,,
1224,1200,training_loss,148.1074981689453,,
1225,1201,training_loss,148.00875854492188,,
1226,1202,training_loss,151.4678192138672,,
1227,1203,training_loss,147.44276428222656,,
1228,1204,training_loss,151.37315368652344,,
1229,1205,training_loss,144.1456298828125,,
1230,1206,training_loss,132.19125366210938,,
1231,1207,training_loss,145.39219665527344,,
1232,1208,training_loss,148.7586212158203,,
1233,1209,training_loss,120.05706787109375,,
1234,1210,training_loss,153.10140991210938,,
1235,1211,training_loss,147.66360473632812,,
1236,1212,training_loss,127.36771392822266,,
1237,1213,training_loss,118.63780212402344,,
1238,1214,training_loss,115.13947296142578,,
1239,1215,training_loss,121.31829833984375,,
1240,1216,training_loss,128.83645629882812,,
1241,1217,training_loss,129.58929443359375,,
1242,1218,training_loss,146.9197998046875,,
1243,1219,training_loss,123.25611114501953,,
1244,1220,training_loss,149.48532104492188,,
1245,1221,training_loss,128.6256103515625,,
1246,1222,training_loss,146.8491973876953,,
1247,1223,training_loss,119.34725189208984,,
1248,1224,training_loss,121.62031555175781,,
1249,1225,training_loss,116.33039093017578,,
1250,1226,training_loss,180.25987243652344,,
1251,1227,training_loss,111.10211944580078,,
1252,1228,training_loss,123.53109741210938,,
1253,1229,training_loss,106.45793151855469,,
1254,1230,training_loss,117.60250091552734,,
1255,1231,training_loss,106.85220336914062,,
1256,1232,training_loss,107.77658081054688,,
1257,1233,training_loss,100.27953338623047,,
1258,1234,training_loss,114.10597229003906,,
1259,1235,training_loss,109.8182601928711,,
1260,1236,training_loss,136.153076171875,,
1261,1237,training_loss,114.92728424072266,,
1262,1238,training_loss,103.77106475830078,,
1263,1239,training_loss,97.80841064453125,,
1264,1240,training_loss,112.26548767089844,,
1265,1241,training_loss,98.90641784667969,,
1266,1242,training_loss,108.92145538330078,,
1267,1243,training_loss,106.71257019042969,,
1268,1244,training_loss,138.0520477294922,,
1269,1245,training_loss,98.55055236816406,,
1270,1246,training_loss,93.63507080078125,,
1271,1247,training_loss,95.13849639892578,,
1272,1248,training_loss,122.2431869506836,,
1273,1249,training_loss,98.66541290283203,,
1274,1250,training_loss,95.22921752929688,,
1275,1251,training_loss,82.05533599853516,,
1276,1252,training_loss,103.26429748535156,,
1277,1253,training_loss,125.62332916259766,,
1278,1254,training_loss,100.52031707763672,,
1279,1255,training_loss,107.06539154052734,,
1280,1256,training_loss,110.07720184326172,,
1281,1257,training_loss,92.81440734863281,,
1282,1258,training_loss,86.90650177001953,,
1283,1259,training_loss,109.49913024902344,,
1284,1260,training_loss,96.18228149414062,,
1285,1261,training_loss,87.7478256225586,,
1286,1262,training_loss,88.2900161743164,,
1287,1263,training_loss,85.87220001220703,,
1288,1264,training_loss,86.18959045410156,,
1289,1265,training_loss,83.53370666503906,,
1290,1266,training_loss,105.61893463134766,,
1291,1267,training_loss,89.02884674072266,,
1292,1268,training_loss,89.58875274658203,,
1293,1269,training_loss,69.44664764404297,,
1294,1270,training_loss,96.88167572021484,,
1295,1271,training_loss,67.86085510253906,,
1296,1272,training_loss,130.8101806640625,,
1297,1273,training_loss,79.23745727539062,,
1298,1274,training_loss,81.0972671508789,,
1299,1275,training_loss,95.63985443115234,,
1300,1276,training_loss,80.99494934082031,,
1301,1277,training_loss,81.35773468017578,,
1302,1278,training_loss,75.67668914794922,,
1303,1279,training_loss,81.37016296386719,,
1304,1280,training_loss,79.68094635009766,,
1305,1281,training_loss,81.33900451660156,,
1306,1282,training_loss,64.67926788330078,,
1307,1283,training_loss,109.19760131835938,,
1308,1284,training_loss,77.94668579101562,,
1309,1285,training_loss,67.07618713378906,,
1310,1286,training_loss,80.68952178955078,,
1311,1287,training_loss,61.03371047973633,,
1312,1288,training_loss,76.52192687988281,,
1313,1289,training_loss,97.81233978271484,,
1314,1290,training_loss,82.25933074951172,,
1315,1291,training_loss,83.80908966064453,,
1316,1292,training_loss,69.33402252197266,,
1317,1293,training_loss,77.8550796508789,,
1318,1294,training_loss,100.68321990966797,,
1319,1295,training_loss,64.57968139648438,,
1320,1296,training_loss,70.98217010498047,,
1321,1297,training_loss,71.75856018066406,,
1322,1298,training_loss,74.37328338623047,,
1323,1299,training_loss,63.399600982666016,,
1324,1300,validation_loss,72.67814857983736,,
1325,1300,validation_acc,0.3907738095238095,,
1326,1300,training_loss,51.10647964477539,,
1327,1301,training_loss,77.11184692382812,,
1328,1302,training_loss,64.45006561279297,,
1329,1303,training_loss,70.18661499023438,,
1330,1304,training_loss,68.01873016357422,,
1331,1305,training_loss,65.73733520507812,,
1332,1306,training_loss,99.28897094726562,,
1333,1307,training_loss,68.61442565917969,,
1334,1308,training_loss,66.55875396728516,,
1335,1309,training_loss,76.31623077392578,,
1336,1310,training_loss,58.792198181152344,,
1337,1311,training_loss,64.1369400024414,,
1338,1312,training_loss,96.26350402832031,,
1339,1313,training_loss,73.92491912841797,,
1340,1314,training_loss,61.67791748046875,,
1341,1315,training_loss,95.64152526855469,,
1342,1316,training_loss,102.65010833740234,,
1343,1317,training_loss,67.04674530029297,,
1344,1318,training_loss,70.19062805175781,,
1345,1319,training_loss,92.8501205444336,,
1346,1320,training_loss,53.60577392578125,,
1347,1321,training_loss,72.44599914550781,,
1348,1322,training_loss,45.67470932006836,,
1349,1323,training_loss,54.67963790893555,,
1350,1324,training_loss,66.11819458007812,,
1351,1325,training_loss,62.582923889160156,,
1352,1326,training_loss,69.14830017089844,,
1353,1327,training_loss,53.82051467895508,,
1354,1328,training_loss,64.71977996826172,,
1355,1329,training_loss,55.74360656738281,,
1356,1330,training_loss,59.67995834350586,,
1357,1331,training_loss,60.99709701538086,,
1358,1332,training_loss,61.798099517822266,,
1359,1333,training_loss,63.738609313964844,,
1360,1334,training_loss,49.61917495727539,,
1361,1335,training_loss,57.370033264160156,,
1362,1336,training_loss,59.52801513671875,,
1363,1337,training_loss,60.912071228027344,,
1364,1338,training_loss,54.17960739135742,,
1365,1339,training_loss,57.33979797363281,,
1366,1340,training_loss,47.755062103271484,,
1367,1341,training_loss,48.837928771972656,,
1368,1342,training_loss,48.21381378173828,,
1369,1343,training_loss,45.97098159790039,,
1370,1344,training_loss,46.070072174072266,,
1371,1345,training_loss,48.5838737487793,,
1372,1346,training_loss,49.25373077392578,,
1373,1347,training_loss,56.21693801879883,,
1374,1348,training_loss,61.25405502319336,,
1375,1349,training_loss,40.89346694946289,,
1376,1350,training_loss,56.027835845947266,,
1377,1351,training_loss,81.39701080322266,,
1378,1352,training_loss,44.51608657836914,,
1379,1353,training_loss,50.961814880371094,,
1380,1354,training_loss,45.41279602050781,,
1381,1355,training_loss,94.51514434814453,,
1382,1356,training_loss,41.837013244628906,,
1383,1357,training_loss,42.53750228881836,,
1384,1358,training_loss,47.44423294067383,,
1385,1359,training_loss,40.7342643737793,,
1386,1360,training_loss,59.729610443115234,,
1387,1361,training_loss,49.723270416259766,,
1388,1362,training_loss,55.12591552734375,,
1389,1363,training_loss,50.1491584777832,,
1390,1364,training_loss,57.643611907958984,,
1391,1365,training_loss,47.811283111572266,,
1392,1366,training_loss,51.60622787475586,,
1393,1367,training_loss,57.97991180419922,,
1394,1368,training_loss,33.58149337768555,,
1395,1369,training_loss,48.24726104736328,,
1396,1370,training_loss,39.79090881347656,,
1397,1371,training_loss,45.89333724975586,,
1398,1372,training_loss,56.9026985168457,,
1399,1373,training_loss,40.5452995300293,,
1400,1374,training_loss,50.54671096801758,,
1401,1375,training_loss,33.45519256591797,,
1402,1376,training_loss,48.489837646484375,,
1403,1377,training_loss,76.29932403564453,,
1404,1378,training_loss,38.22932434082031,,
1405,1379,training_loss,49.622169494628906,,
1406,1380,training_loss,57.082763671875,,
1407,1381,training_loss,40.10623550415039,,
1408,1382,training_loss,52.181884765625,,
1409,1383,training_loss,42.58885955810547,,
1410,1384,training_loss,47.72258377075195,,
1411,1385,training_loss,46.39081573486328,,
1412,1386,training_loss,76.72747802734375,,
1413,1387,training_loss,44.43558120727539,,
1414,1388,training_loss,38.867279052734375,,
1415,1389,training_loss,44.56416320800781,,
1416,1390,training_loss,48.53956985473633,,
1417,1391,training_loss,47.374786376953125,,
1418,1392,training_loss,39.12052536010742,,
1419,1393,training_loss,40.330894470214844,,
1420,1394,training_loss,41.16069030761719,,
1421,1395,training_loss,39.1955451965332,,
1422,1396,training_loss,37.067752838134766,,
1423,1397,training_loss,47.777793884277344,,
1424,1398,training_loss,77.66919708251953,,
1425,1399,training_loss,33.4128303527832,,
1426,1400,validation_loss,41.524665912219874,,
1427,1400,validation_acc,0.48601190476190476,,
1428,1400,training_loss,43.79954147338867,,
1429,1401,training_loss,71.75934600830078,,
1430,1402,training_loss,39.856475830078125,,
1431,1403,training_loss,38.18556594848633,,
1432,1404,training_loss,44.629615783691406,,
1433,1405,training_loss,37.778202056884766,,
